model,profile_seed,trainable_parameters,checkpoint_size_mb,training_seconds,seconds_per_epoch,batch_size,latency_batch_mean_ms,latency_batch_std_ms,latency_per_sample_ms,peak_gpu_memory_mb
dcrnn,42,124233,0.5370283126831055,339.395705788,28.28297548233333,16,118.42412833001163,54.38841988877354,7.401508020625727,53.43603515625
graph_wavenet,42,98541,0.42736053466796875,117.49430227200003,9.791191856000003,16,17.89584907999142,0.10863270812216491,1.1184905674994639,198.701171875
graph_gru,42,34377,0.15059757232666016,31.718573651999918,3.1718573651999917,16,2.6818204899791453,0.039997694917286955,0.16761378062369658,328.41259765625
ca_dtnet,42,71203,0.28878116607666016,102.83716435399992,3.95527555207692,16,6.292295669977648,0.04436385496735018,0.393268479373603,385.60009765625
