model,domain,horizon_s,target,sample_index,absolute_error,seed
ca_dtnet,cicv5g,5,vehicle_count,52,1.0760601837340817,42
ca_dtnet,cicv5g,5,vehicle_count,53,0.9754864821939185,42
ca_dtnet,cicv5g,5,vehicle_count,54,0.8828429613907576,42
ca_dtnet,cicv5g,5,vehicle_count,55,0.8070222532260775,42
ca_dtnet,cicv5g,5,vehicle_count,56,1.0086266166247622,42
ca_dtnet,cicv5g,5,vehicle_count,57,0.9757134259375616,42
ca_dtnet,cicv5g,5,vehicle_count,58,1.0064840384822569,42
ca_dtnet,cicv5g,5,vehicle_count,59,0.896428907629852,42
ca_dtnet,cicv5g,5,vehicle_count,60,1.122273900679392,42
ca_dtnet,cicv5g,5,vehicle_count,61,0.991457585388577,42
ca_dtnet,cicv5g,5,vehicle_count,62,1.0575429891030743,42
ca_dtnet,cicv5g,5,vehicle_count,63,1.054667154730023,42
ca_dtnet,cicv5g,5,vehicle_count,64,0.951610271489388,42
ca_dtnet,cicv5g,5,vehicle_count,65,0.7866599865948294,42
ca_dtnet,cicv5g,5,vehicle_count,66,0.8291941957175317,42
ca_dtnet,cicv5g,5,vehicle_count,67,0.865727013323723,42
ca_dtnet,cicv5g,5,vehicle_count,68,1.0296068197469141,42
ca_dtnet,cicv5g,5,vehicle_count,69,0.9772981688164328,42
ca_dtnet,cicv5g,5,vehicle_count,70,1.0182778088541007,42
ca_dtnet,cicv5g,5,vehicle_count,71,1.1139944036303873,42
ca_dtnet,cicv5g,5,vehicle_count,72,1.0137339555236011,42
ca_dtnet,cicv5g,5,vehicle_count,73,1.0230339595962352,42
ca_dtnet,cicv5g,5,flow_proxy,0,7800.6917531771105,42
ca_dtnet,cicv5g,5,flow_proxy,1,6137.203050085076,42
ca_dtnet,cicv5g,5,flow_proxy,2,6497.234614042399,42
ca_dtnet,cicv5g,5,flow_proxy,3,9119.701464806281,42
ca_dtnet,cicv5g,5,flow_proxy,4,10048.321304062269,42
ca_dtnet,cicv5g,5,flow_proxy,5,9788.512412466367,42
ca_dtnet,cicv5g,5,flow_proxy,6,10703.245101827975,42
ca_dtnet,cicv5g,5,flow_proxy,7,10620.775038601238,42
ca_dtnet,cicv5g,5,flow_proxy,8,9887.489346319706,42
ca_dtnet,cicv5g,5,flow_proxy,9,10179.885994400738,42
ca_dtnet,cicv5g,5,flow_proxy,10,11413.023328640318,42
ca_dtnet,cicv5g,5,flow_proxy,11,11453.162321551099,42
ca_dtnet,cicv5g,5,flow_proxy,12,10336.14318987852,42
ca_dtnet,cicv5g,5,flow_proxy,13,10441.313614562701,42
ca_dtnet,cicv5g,5,flow_proxy,14,10637.160660666397,42
ca_dtnet,cicv5g,5,flow_proxy,15,9956.2179506694,42
ca_dtnet,cicv5g,5,flow_proxy,16,9035.891620566556,42
ca_dtnet,cicv5g,5,flow_proxy,17,10343.097646197459,42
ca_dtnet,cicv5g,5,flow_proxy,18,12408.36379180805,42
ca_dtnet,cicv5g,5,flow_proxy,19,14495.946163461167,42
ca_dtnet,cicv5g,5,flow_proxy,20,14579.471183804846,42
ca_dtnet,cicv5g,5,flow_proxy,21,14753.368389039868,42
ca_dtnet,cicv5g,5,flow_proxy,22,15296.907677184308,42
ca_dtnet,cicv5g,5,flow_proxy,23,11971.648481941751,42
ca_dtnet,cicv5g,5,flow_proxy,24,12625.78878977804,42
ca_dtnet,cicv5g,5,flow_proxy,25,15227.15587130623,42
ca_dtnet,cicv5g,5,flow_proxy,26,14733.307048404247,42
ca_dtnet,cicv5g,5,flow_proxy,27,12664.428254035909,42
ca_dtnet,cicv5g,5,flow_proxy,28,11105.639777779455,42
ca_dtnet,cicv5g,5,flow_proxy,29,11673.755287488872,42
ca_dtnet,cicv5g,5,flow_proxy,30,12345.17328368607,42
ca_dtnet,cicv5g,5,flow_proxy,31,13066.40824748167,42
ca_dtnet,cicv5g,5,flow_proxy,32,13908.414158457914,42
ca_dtnet,cicv5g,5,flow_proxy,33,13581.502644963837,42
ca_dtnet,cicv5g,5,flow_proxy,34,15873.149266383512,42
ca_dtnet,cicv5g,5,flow_proxy,35,16243.904546398815,42
ca_dtnet,cicv5g,5,flow_proxy,36,16057.896203915592,42
ca_dtnet,cicv5g,5,flow_proxy,37,13690.256465875149,42
ca_dtnet,cicv5g,5,flow_proxy,38,13728.104997886703,42
ca_dtnet,cicv5g,5,flow_proxy,39,14332.193710097692,42
ca_dtnet,cicv5g,5,flow_proxy,40,15196.061596636826,42
ca_dtnet,cicv5g,5,flow_proxy,41,18768.51684336751,42
ca_dtnet,cicv5g,5,flow_proxy,42,18079.532552695866,42
ca_dtnet,cicv5g,5,flow_proxy,43,15315.300079524142,42
ca_dtnet,cicv5g,5,flow_proxy,44,14412.812757267298,42
ca_dtnet,cicv5g,5,flow_proxy,45,14049.03883868073,42
ca_dtnet,cicv5g,5,flow_proxy,46,16157.324852668084,42
ca_dtnet,cicv5g,5,flow_proxy,47,15967.52940272773,42
ca_dtnet,cicv5g,5,flow_proxy,48,15656.142310071917,42
ca_dtnet,cicv5g,5,flow_proxy,49,13134.728461486064,42
ca_dtnet,cicv5g,5,flow_proxy,50,16394.691941172565,42
ca_dtnet,cicv5g,5,flow_proxy,51,16466.179867312825,42
ca_dtnet,cicv5g,5,flow_proxy,52,13784.0606890821,42
ca_dtnet,cicv5g,5,flow_proxy,53,12299.419638479716,42
ca_dtnet,cicv5g,5,flow_proxy,54,11648.58863813071,42
ca_dtnet,cicv5g,5,flow_proxy,55,13018.420933160749,42
ca_dtnet,cicv5g,5,flow_proxy,56,14061.692780576182,42
ca_dtnet,cicv5g,5,flow_proxy,57,15757.276993652797,42
ca_dtnet,cicv5g,5,flow_proxy,58,13292.738521533127,42
ca_dtnet,cicv5g,5,flow_proxy,59,12319.687468440696,42
ca_dtnet,cicv5g,5,flow_proxy,60,15186.178998457413,42
ca_dtnet,cicv5g,5,flow_proxy,61,11432.730288090337,42
ca_dtnet,cicv5g,5,flow_proxy,62,14565.67658382099,42
ca_dtnet,cicv5g,5,flow_proxy,63,12284.261616766487,42
ca_dtnet,cicv5g,5,flow_proxy,64,11162.075879263606,42
ca_dtnet,cicv5g,5,flow_proxy,65,10052.754222391091,42
ca_dtnet,cicv5g,5,flow_proxy,66,12646.362503157883,42
ca_dtnet,cicv5g,5,flow_proxy,67,12999.927275378152,42
ca_dtnet,cicv5g,5,flow_proxy,68,13325.607112331661,42
ca_dtnet,cicv5g,5,flow_proxy,69,16953.13774217404,42
ca_dtnet,cicv5g,5,flow_proxy,70,15557.849815353009,42
ca_dtnet,cicv5g,5,flow_proxy,71,15245.977678807008,42
ca_dtnet,cicv5g,5,flow_proxy,72,14690.54709745522,42
ca_dtnet,cicv5g,5,flow_proxy,73,14788.36636547142,42
ca_dtnet,cicv5g,10,speed_mean_kmh,0,3.1078561992919553,42
ca_dtnet,cicv5g,10,speed_mean_kmh,1,2.8382754606754363,42
ca_dtnet,cicv5g,10,speed_mean_kmh,2,3.5999857814068394,42
ca_dtnet,cicv5g,10,speed_mean_kmh,3,3.1414231729776176,42
ca_dtnet,cicv5g,10,speed_mean_kmh,4,3.337067645422774,42
ca_dtnet,cicv5g,10,speed_mean_kmh,5,3.769019058381334,42
ca_dtnet,cicv5g,10,speed_mean_kmh,6,3.6233293914020734,42
ca_dtnet,cicv5g,10,speed_mean_kmh,7,3.1146861353416897,42
ca_dtnet,cicv5g,10,speed_mean_kmh,8,2.795517411193077,42
ca_dtnet,cicv5g,10,speed_mean_kmh,9,2.6116698223497057,42
ca_dtnet,cicv5g,10,speed_mean_kmh,10,2.6874573493067286,42
ca_dtnet,cicv5g,10,speed_mean_kmh,11,3.3453002926469786,42
ca_dtnet,cicv5g,10,speed_mean_kmh,12,3.0468380806229907,42
ca_dtnet,cicv5g,10,speed_mean_kmh,13,2.6851000612899396,42
ca_dtnet,cicv5g,10,speed_mean_kmh,14,2.8591566446037646,42
ca_dtnet,cicv5g,10,speed_mean_kmh,15,3.7168966517844213,42
ca_dtnet,cicv5g,10,speed_mean_kmh,16,3.818619377155485,42
ca_dtnet,cicv5g,10,speed_mean_kmh,17,4.076964458612251,42
ca_dtnet,cicv5g,10,speed_mean_kmh,18,3.376923862568587,42
ca_dtnet,cicv5g,10,speed_mean_kmh,19,3.8093870237129503,42
ca_dtnet,cicv5g,10,speed_mean_kmh,20,5.9403052758142705,42
ca_dtnet,cicv5g,10,speed_mean_kmh,21,4.203709643043396,42
ca_dtnet,cicv5g,10,speed_mean_kmh,22,3.6104746762392255,42
ca_dtnet,cicv5g,10,speed_mean_kmh,23,3.432214294761349,42
ca_dtnet,cicv5g,10,speed_mean_kmh,24,4.116474719803089,42
ca_dtnet,cicv5g,10,speed_mean_kmh,25,3.2737481755114617,42
ca_dtnet,cicv5g,10,speed_mean_kmh,26,2.914045409872962,42
ca_dtnet,cicv5g,10,speed_mean_kmh,27,2.1603054105949884,42
ca_dtnet,cicv5g,10,speed_mean_kmh,28,2.6922453619668048,42
ca_dtnet,cicv5g,10,speed_mean_kmh,29,2.6872314088673517,42
ca_dtnet,cicv5g,10,speed_mean_kmh,30,5.368951993233025,42
ca_dtnet,cicv5g,10,speed_mean_kmh,31,5.321957043288785,42
ca_dtnet,cicv5g,10,speed_mean_kmh,32,4.470486177669539,42
ca_dtnet,cicv5g,10,speed_mean_kmh,33,5.495048810472454,42
ca_dtnet,cicv5g,10,speed_mean_kmh,34,6.060675199002278,42
ca_dtnet,cicv5g,10,speed_mean_kmh,35,6.182674019885948,42
ca_dtnet,cicv5g,10,speed_mean_kmh,36,7.700491724000279,42
ca_dtnet,cicv5g,10,speed_mean_kmh,37,6.687719159038246,42
ca_dtnet,cicv5g,10,speed_mean_kmh,38,5.024679783048181,42
ca_dtnet,cicv5g,10,speed_mean_kmh,39,4.605396922186673,42
ca_dtnet,cicv5g,10,speed_mean_kmh,40,3.9047287636471664,42
ca_dtnet,cicv5g,10,speed_mean_kmh,41,4.065767972614141,42
ca_dtnet,cicv5g,10,speed_mean_kmh,42,4.395188261497248,42
ca_dtnet,cicv5g,10,speed_mean_kmh,43,3.6491403900146837,42
ca_dtnet,cicv5g,10,speed_mean_kmh,44,5.18271170778255,42
ca_dtnet,cicv5g,10,speed_mean_kmh,45,6.260297689834896,42
ca_dtnet,cicv5g,10,speed_mean_kmh,46,4.373231785844696,42
ca_dtnet,cicv5g,10,speed_mean_kmh,47,3.6351834219007517,42
ca_dtnet,cicv5g,10,speed_mean_kmh,48,3.4933816597170675,42
ca_dtnet,cicv5g,10,speed_mean_kmh,49,3.6611051235754157,42
ca_dtnet,cicv5g,10,speed_mean_kmh,50,3.8678784574235543,42
ca_dtnet,cicv5g,10,speed_mean_kmh,51,4.194048057966108,42
ca_dtnet,cicv5g,10,speed_mean_kmh,52,5.090357517930461,42
ca_dtnet,cicv5g,10,speed_mean_kmh,53,4.411205537323952,42
ca_dtnet,cicv5g,10,speed_mean_kmh,54,5.244381868589999,42
ca_dtnet,cicv5g,10,speed_mean_kmh,55,5.713696534232356,42
ca_dtnet,cicv5g,10,speed_mean_kmh,56,4.586647471281537,42
ca_dtnet,cicv5g,10,speed_mean_kmh,57,6.333119231812955,42
ca_dtnet,cicv5g,10,speed_mean_kmh,58,4.373135207842532,42
ca_dtnet,cicv5g,10,speed_mean_kmh,59,3.7919492688291454,42
ca_dtnet,cicv5g,10,speed_mean_kmh,60,3.9198817039950424,42
ca_dtnet,cicv5g,10,speed_mean_kmh,61,5.154776096494627,42
ca_dtnet,cicv5g,10,speed_mean_kmh,62,4.338932298401273,42
ca_dtnet,cicv5g,10,speed_mean_kmh,63,3.7028285532256073,42
ca_dtnet,cicv5g,10,speed_mean_kmh,64,4.990820881151388,42
ca_dtnet,cicv5g,10,speed_mean_kmh,65,3.481376957764623,42
ca_dtnet,cicv5g,10,speed_mean_kmh,66,4.37342228533532,42
ca_dtnet,cicv5g,10,speed_mean_kmh,67,4.531251499600118,42
ca_dtnet,cicv5g,10,speed_mean_kmh,68,4.611889764252681,42
ca_dtnet,cicv5g,10,speed_mean_kmh,69,4.6654444847201395,42
ca_dtnet,cicv5g,10,speed_mean_kmh,70,4.5427299685070395,42
ca_dtnet,cicv5g,10,speed_mean_kmh,71,4.262570688058512,42
ca_dtnet,cicv5g,10,speed_mean_kmh,72,4.751444054922245,42
ca_dtnet,cicv5g,10,speed_mean_kmh,73,4.775664206804375,42
ca_dtnet,cicv5g,10,vehicle_count,0,0.768312327800894,42
ca_dtnet,cicv5g,10,vehicle_count,1,0.7793431293943562,42
ca_dtnet,cicv5g,10,vehicle_count,2,0.8036947891476104,42
ca_dtnet,cicv5g,10,vehicle_count,3,0.8912490868635036,42
ca_dtnet,cicv5g,10,vehicle_count,4,0.9145092582994261,42
ca_dtnet,cicv5g,10,vehicle_count,5,0.8674727157313926,42
ca_dtnet,cicv5g,10,vehicle_count,6,1.0001489996698103,42
ca_dtnet,cicv5g,10,vehicle_count,7,0.9819937282471218,42
ca_dtnet,cicv5g,10,vehicle_count,8,1.0856581647527752,42
ca_dtnet,cicv5g,10,vehicle_count,9,1.0736346338892033,42
ca_dtnet,cicv5g,10,vehicle_count,10,0.947410878946272,42
ca_dtnet,cicv5g,10,vehicle_count,11,0.8687862355801371,42
ca_dtnet,cicv5g,10,vehicle_count,12,0.8984676747713506,42
ca_dtnet,cicv5g,10,vehicle_count,13,0.9493612201704061,42
ca_dtnet,cicv5g,10,vehicle_count,14,1.0803213662679592,42
ca_dtnet,cicv5g,10,vehicle_count,15,0.9980085565409473,42
ca_dtnet,cicv5g,10,vehicle_count,16,1.09027609165322,42
ca_dtnet,cicv5g,10,vehicle_count,17,1.2642682313354476,42
ca_dtnet,cicv5g,10,vehicle_count,18,1.0653567532610704,42
ca_dtnet,cicv5g,10,vehicle_count,19,0.883039253780396,42
ca_dtnet,cicv5g,10,vehicle_count,20,1.0201615184051773,42
ca_dtnet,cicv5g,10,vehicle_count,21,0.916943923314465,42
ca_dtnet,cicv5g,10,vehicle_count,22,0.9698736219628924,42
ca_dtnet,cicv5g,10,vehicle_count,23,0.7973435772278087,42
ca_dtnet,cicv5g,10,vehicle_count,24,0.8924681852560332,42
ca_dtnet,cicv5g,10,vehicle_count,25,0.9148778390062893,42
ca_dtnet,cicv5g,10,vehicle_count,26,1.0036662485978782,42
ca_dtnet,cicv5g,10,vehicle_count,27,0.8902240824029869,42
ca_dtnet,cicv5g,10,vehicle_count,28,0.9295860493328436,42
ca_dtnet,cicv5g,10,vehicle_count,29,0.7874028447839192,42
ca_dtnet,cicv5g,10,vehicle_count,30,1.4949664714476036,42
ca_dtnet,cicv5g,10,vehicle_count,31,1.5936857089708907,42
ca_dtnet,cicv5g,10,vehicle_count,32,1.518014204082442,42
ca_dtnet,cicv5g,10,vehicle_count,33,1.656715390724186,42
ca_dtnet,cicv5g,10,vehicle_count,34,1.5300107943235,42
ca_dtnet,cicv5g,10,vehicle_count,35,1.4988268753705183,42
ca_dtnet,cicv5g,10,vehicle_count,36,1.5811349968343225,42
ca_dtnet,cicv5g,10,vehicle_count,37,1.3251290984695472,42
ca_dtnet,cicv5g,10,vehicle_count,38,1.386982762931849,42
ca_dtnet,cicv5g,10,vehicle_count,39,1.3197275174154155,42
ca_dtnet,cicv5g,10,vehicle_count,40,1.3580804769968524,42
ca_dtnet,cicv5g,10,vehicle_count,41,1.3611809154312613,42
ca_dtnet,cicv5g,10,vehicle_count,42,1.5039736510495978,42
ca_dtnet,cicv5g,10,vehicle_count,43,1.4680525453379605,42
ca_dtnet,cicv5g,10,vehicle_count,44,1.4094846096889924,42
ca_dtnet,cicv5g,10,vehicle_count,45,1.3290450369712254,42
ca_dtnet,cicv5g,10,vehicle_count,46,1.5329258186220185,42
ca_dtnet,cicv5g,10,vehicle_count,47,1.6137066604828174,42
ca_dtnet,cicv5g,10,vehicle_count,48,1.2917201619321197,42
ca_dtnet,cicv5g,10,vehicle_count,49,1.262275634770303,42
ca_dtnet,cicv5g,10,vehicle_count,50,1.3097431930223309,42
ca_dtnet,cicv5g,10,vehicle_count,51,1.3625814622987287,42
ca_dtnet,cicv5g,10,vehicle_count,52,1.3086289246894962,42
ca_dtnet,cicv5g,10,vehicle_count,53,1.396613346413032,42
ca_dtnet,cicv5g,10,vehicle_count,54,1.2010884068405931,42
ca_dtnet,cicv5g,10,vehicle_count,55,1.326789349081974,42
ca_dtnet,cicv5g,10,vehicle_count,56,1.3825413696574775,42
ca_dtnet,cicv5g,10,vehicle_count,57,1.277353488037276,42
ca_dtnet,cicv5g,10,vehicle_count,58,1.4435875162943907,42
ca_dtnet,cicv5g,10,vehicle_count,59,1.292684321799626,42
ca_dtnet,cicv5g,10,vehicle_count,60,1.311040321417542,42
ca_dtnet,cicv5g,10,vehicle_count,61,1.3193107795939565,42
ca_dtnet,cicv5g,10,vehicle_count,62,1.2603687770638294,42
ca_dtnet,cicv5g,10,vehicle_count,63,1.2458635927582378,42
ca_dtnet,cicv5g,10,vehicle_count,64,1.2505795887319844,42
ca_dtnet,cicv5g,10,vehicle_count,65,1.2183978013814278,42
ca_dtnet,cicv5g,10,vehicle_count,66,1.4432981438356203,42
ca_dtnet,cicv5g,10,vehicle_count,67,1.3436469913139542,42
ca_dtnet,cicv5g,10,vehicle_count,68,1.3840162392567175,42
ca_dtnet,cicv5g,10,vehicle_count,69,1.3153288262265734,42
ca_dtnet,cicv5g,10,vehicle_count,70,1.256220028969048,42
ca_dtnet,cicv5g,10,vehicle_count,71,1.479812189273391,42
ca_dtnet,cicv5g,10,vehicle_count,72,1.403776130805541,42
ca_dtnet,cicv5g,10,vehicle_count,73,1.399716257514907,42
ca_dtnet,cicv5g,10,flow_proxy,0,9403.454343036712,42
ca_dtnet,cicv5g,10,flow_proxy,1,10844.702875105673,42
ca_dtnet,cicv5g,10,flow_proxy,2,11664.257013880542,42
ca_dtnet,cicv5g,10,flow_proxy,3,12420.655993908038,42
ca_dtnet,cicv5g,10,flow_proxy,4,10791.390518906008,42
ca_dtnet,cicv5g,10,flow_proxy,5,13044.36780751136,42
ca_dtnet,cicv5g,10,flow_proxy,6,12775.502252933024,42
ca_dtnet,cicv5g,10,flow_proxy,7,11922.57658817658,42
ca_dtnet,cicv5g,10,flow_proxy,8,13413.719036356486,42
ca_dtnet,cicv5g,10,flow_proxy,9,12388.332981231924,42
ca_dtnet,cicv5g,10,flow_proxy,10,11901.815327314773,42
ca_dtnet,cicv5g,10,flow_proxy,11,10932.57311307812,42
ca_dtnet,cicv5g,10,flow_proxy,12,11557.345173467338,42
ca_dtnet,cicv5g,10,flow_proxy,13,11705.67764003807,42
ca_dtnet,cicv5g,10,flow_proxy,14,14709.280428788128,42
ca_dtnet,cicv5g,10,flow_proxy,15,15469.14454239481,42
ca_dtnet,cicv5g,10,flow_proxy,16,14940.616945910038,42
ca_dtnet,cicv5g,10,flow_proxy,17,16901.325354179848,42
ca_dtnet,cicv5g,10,flow_proxy,18,13421.194419346117,42
ca_dtnet,cicv5g,10,flow_proxy,19,14340.329605868674,42
ca_dtnet,cicv5g,10,flow_proxy,20,17366.106768753205,42
ca_dtnet,cicv5g,10,flow_proxy,21,16358.308876658068,42
ca_dtnet,cicv5g,10,flow_proxy,22,14027.953777243174,42
ca_dtnet,cicv5g,10,flow_proxy,23,12438.07733224773,42
ca_dtnet,cicv5g,10,flow_proxy,24,14301.79747867809,42
ca_dtnet,cicv5g,10,flow_proxy,25,13229.70318887105,42
ca_dtnet,cicv5g,10,flow_proxy,26,13040.936208023577,42
ca_dtnet,cicv5g,10,flow_proxy,27,13047.347746998768,42
ca_dtnet,cicv5g,10,flow_proxy,28,12788.59306006236,42
ca_dtnet,cicv5g,10,flow_proxy,29,12449.826310440525,42
ca_dtnet,cicv5g,10,flow_proxy,30,18215.87083235012,42
ca_dtnet,cicv5g,10,flow_proxy,31,17625.346460081662,42
ca_dtnet,cicv5g,10,flow_proxy,32,16494.703717630837,42
ca_dtnet,cicv5g,10,flow_proxy,33,16922.029923270602,42
ca_dtnet,cicv5g,10,flow_proxy,34,18925.58053199494,42
ca_dtnet,cicv5g,10,flow_proxy,35,18874.796281073814,42
ca_dtnet,cicv5g,10,flow_proxy,36,21754.122386438496,42
ca_dtnet,cicv5g,10,flow_proxy,37,19478.701118721034,42
ca_dtnet,cicv5g,10,flow_proxy,38,19847.69444669879,42
ca_dtnet,cicv5g,10,flow_proxy,39,17510.926048603716,42
ca_dtnet,cicv5g,10,flow_proxy,40,16925.92031633801,42
ca_dtnet,cicv5g,10,flow_proxy,41,18277.009447719167,42
ca_dtnet,cicv5g,10,flow_proxy,42,17853.723610442685,42
ca_dtnet,cicv5g,10,flow_proxy,43,18130.245498716486,42
ca_dtnet,cicv5g,10,flow_proxy,44,17920.978322960764,42
ca_dtnet,cicv5g,10,flow_proxy,45,18934.656571617248,42
ca_dtnet,cicv5g,10,flow_proxy,46,18226.980480806622,42
ca_dtnet,cicv5g,10,flow_proxy,47,17171.674090984226,42
ca_dtnet,cicv5g,10,flow_proxy,48,15178.32050972195,42
ca_dtnet,cicv5g,10,flow_proxy,49,13010.310176770201,42
ca_dtnet,cicv5g,10,flow_proxy,50,14427.285485744394,42
ca_dtnet,cicv5g,10,flow_proxy,51,15165.294404873805,42
ca_dtnet,cicv5g,10,flow_proxy,52,17491.65352946528,42
ca_dtnet,cicv5g,10,flow_proxy,53,17292.112932111304,42
ca_dtnet,cicv5g,10,flow_proxy,54,17894.786687048756,42
ca_dtnet,cicv5g,10,flow_proxy,55,18111.471416911816,42
ca_dtnet,cicv5g,10,flow_proxy,56,16606.872700286287,42
ca_dtnet,cicv5g,10,flow_proxy,57,19811.362231131425,42
ca_dtnet,cicv5g,10,flow_proxy,58,16845.87262344267,42
ca_dtnet,cicv5g,10,flow_proxy,59,14814.739661606078,42
ca_dtnet,cicv5g,10,flow_proxy,60,15298.546716122353,42
ca_dtnet,cicv5g,10,flow_proxy,61,16461.349335195464,42
ca_dtnet,cicv5g,10,flow_proxy,62,15574.271557187441,42
ca_dtnet,cicv5g,10,flow_proxy,63,16575.125346274413,42
ca_dtnet,cicv5g,10,flow_proxy,64,19618.788258056236,42
ca_dtnet,cicv5g,10,flow_proxy,65,19159.292039723114,42
ca_dtnet,cicv5g,10,flow_proxy,66,21871.59293042302,42
ca_dtnet,cicv5g,10,flow_proxy,67,22142.383078369625,42
ca_dtnet,cicv5g,10,flow_proxy,68,21426.80951018568,42
ca_dtnet,cicv5g,10,flow_proxy,69,22910.987438630404,42
ca_dtnet,cicv5g,10,flow_proxy,70,21049.2550123634,42
ca_dtnet,cicv5g,10,flow_proxy,71,20951.527223459874,42
ca_dtnet,cicv5g,10,flow_proxy,72,20203.840541990576,42
ca_dtnet,cicv5g,10,flow_proxy,73,19906.40246634199,42
ca_dtnet,cicv5g,30,speed_mean_kmh,0,6.379095782441461,42
ca_dtnet,cicv5g,30,speed_mean_kmh,1,4.368608236673809,42
ca_dtnet,cicv5g,30,speed_mean_kmh,2,3.857149981275128,42
ca_dtnet,cicv5g,30,speed_mean_kmh,3,3.59168005505454,42
ca_dtnet,cicv5g,30,speed_mean_kmh,4,4.2810873912551966,42
ca_dtnet,cicv5g,30,speed_mean_kmh,5,3.588094055299784,42
ca_dtnet,cicv5g,30,speed_mean_kmh,6,3.3700427073637775,42
ca_dtnet,cicv5g,30,speed_mean_kmh,7,2.8187910654218884,42
ca_dtnet,cicv5g,30,speed_mean_kmh,8,3.1275696026116204,42
ca_dtnet,cicv5g,30,speed_mean_kmh,9,2.9339750732490706,42
ca_dtnet,cicv5g,30,speed_mean_kmh,10,2.299366571976559,42
ca_dtnet,cicv5g,30,speed_mean_kmh,11,2.775554769870577,42
ca_dtnet,cicv5g,30,speed_mean_kmh,12,3.4465607964183556,42
ca_dtnet,cicv5g,30,speed_mean_kmh,13,4.438044226822555,42
ca_dtnet,cicv5g,30,speed_mean_kmh,14,3.7400480059940904,42
ca_dtnet,cicv5g,30,speed_mean_kmh,15,4.873314118163556,42
ca_dtnet,cicv5g,30,speed_mean_kmh,16,4.494040829403779,42
ca_dtnet,cicv5g,30,speed_mean_kmh,17,4.547645455723382,42
ca_dtnet,cicv5g,30,speed_mean_kmh,18,4.753781308111868,42
ca_dtnet,cicv5g,30,speed_mean_kmh,19,4.032080458645758,42
ca_dtnet,cicv5g,30,speed_mean_kmh,20,4.189159198216981,42
ca_dtnet,cicv5g,30,speed_mean_kmh,21,5.088664649319588,42
ca_dtnet,cicv5g,30,speed_mean_kmh,22,4.7041411493995176,42
ca_dtnet,cicv5g,30,speed_mean_kmh,23,4.5412587910984294,42
ca_dtnet,cicv5g,30,speed_mean_kmh,24,4.709551950210248,42
ca_dtnet,cicv5g,30,speed_mean_kmh,25,5.749856284212184,42
ca_dtnet,cicv5g,30,speed_mean_kmh,26,3.520366353798583,42
ca_dtnet,cicv5g,30,speed_mean_kmh,27,4.114420980139229,42
ca_dtnet,cicv5g,30,speed_mean_kmh,28,3.546397028088755,42
ca_dtnet,cicv5g,30,speed_mean_kmh,29,3.4938024899635605,42
ca_dtnet,cicv5g,30,speed_mean_kmh,30,3.8625059801688026,42
ca_dtnet,cicv5g,30,speed_mean_kmh,31,3.9928396462159474,42
ca_dtnet,cicv5g,30,speed_mean_kmh,32,4.962596227850201,42
ca_dtnet,cicv5g,30,speed_mean_kmh,33,4.186399849296403,42
ca_dtnet,cicv5g,30,speed_mean_kmh,34,4.954586593697597,42
ca_dtnet,cicv5g,30,speed_mean_kmh,35,5.645414584769173,42
ca_dtnet,cicv5g,30,speed_mean_kmh,36,4.643435961219006,42
ca_dtnet,cicv5g,30,speed_mean_kmh,37,6.430316900799458,42
ca_dtnet,cicv5g,30,speed_mean_kmh,38,4.7274205240289575,42
ca_dtnet,cicv5g,30,speed_mean_kmh,39,4.24985305410408,42
ca_dtnet,cicv5g,30,speed_mean_kmh,40,4.560252136186812,42
ca_dtnet,cicv5g,30,speed_mean_kmh,41,6.194686129864179,42
ca_dtnet,cicv5g,30,speed_mean_kmh,42,5.332108742363394,42
ca_dtnet,cicv5g,30,speed_mean_kmh,43,4.489623392685518,42
ca_dtnet,cicv5g,30,speed_mean_kmh,44,5.632278155196896,42
ca_dtnet,cicv5g,30,speed_mean_kmh,45,3.6736315960284274,42
ca_dtnet,cicv5g,30,speed_mean_kmh,46,4.761152889923989,42
ca_dtnet,cicv5g,30,speed_mean_kmh,47,4.902316050622027,42
ca_dtnet,cicv5g,30,speed_mean_kmh,48,4.527355525417894,42
ca_dtnet,cicv5g,30,speed_mean_kmh,49,4.112067805362487,42
ca_dtnet,cicv5g,30,speed_mean_kmh,50,4.400157521468256,42
ca_dtnet,cicv5g,30,speed_mean_kmh,51,4.263289905673635,42
ca_dtnet,cicv5g,30,speed_mean_kmh,52,5.228896341766343,42
ca_dtnet,cicv5g,30,speed_mean_kmh,53,5.211053157249129,42
ca_dtnet,cicv5g,30,speed_mean_kmh,54,4.597167601968138,42
ca_dtnet,cicv5g,30,speed_mean_kmh,55,4.584297327734951,42
ca_dtnet,cicv5g,30,speed_mean_kmh,56,3.794206765257785,42
ca_dtnet,cicv5g,30,speed_mean_kmh,57,3.2951277567602295,42
ca_dtnet,cicv5g,30,speed_mean_kmh,58,3.431378977427738,42
ca_dtnet,cicv5g,30,speed_mean_kmh,59,3.621929052739282,42
ca_dtnet,cicv5g,30,speed_mean_kmh,60,3.7561186891179714,42
ca_dtnet,cicv5g,30,speed_mean_kmh,61,3.236284470347465,42
ca_dtnet,cicv5g,30,speed_mean_kmh,62,2.9828867545271582,42
ca_dtnet,cicv5g,30,speed_mean_kmh,63,3.58296376789649,42
ca_dtnet,cicv5g,30,speed_mean_kmh,64,3.07839694155442,42
