domain,sample_index,horizon_s,target,PICP,MPIW,source_file,start,latency_mean_ms,latency_p95_ms,aoi_mean_s,aoi_p95_s,packet_loss_mean,jitter_mean_ms,channel_busy_mean_pct,throughput_mean_bps,rsrp_mean_dbm,sinr_mean_db
cicv5g,56,30,vehicle_count,0.7213114754098361,3.7932171384003994,20181024_d10_0900_0930.csv,776,180.13089869070018,240.54999999999998,0.17251514460736886,0.2365529411764706,,,,,,
cicv5g,56,30,flow_proxy,0.819672131147541,36473.52130836255,20181024_d10_0900_0930.csv,776,180.13089869070018,240.54999999999998,0.17251514460736886,0.2365529411764706,,,,,,
cicv5g,57,5,speed_mean_kmh,0.8524590163934426,9.727588059576643,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,5,vehicle_count,0.7540983606557377,2.731694340666169,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,5,flow_proxy,0.819672131147541,38420.91024469687,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,10,speed_mean_kmh,0.7213114754098361,10.536052125069038,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,10,vehicle_count,0.7540983606557377,3.271721652599261,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,10,flow_proxy,0.6885245901639344,40003.31449771654,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,30,speed_mean_kmh,0.8688524590163934,10.897834864550944,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,30,vehicle_count,0.7213114754098361,3.8383313318890453,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,57,30,flow_proxy,0.7868852459016393,36987.61221424431,20181024_d10_0900_0930.csv,777,178.7022023472979,233.75147058823526,0.17099295329841283,0.23294558823529413,,,,,,
cicv5g,58,5,speed_mean_kmh,0.7868852459016393,9.418660274661766,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,58,5,vehicle_count,0.7213114754098361,2.752729441620194,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,58,5,flow_proxy,0.819672131147541,38045.53589276514,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
cicv5g,58,10,speed_mean_kmh,0.7213114754098361,10.276156010822428,20181024_d10_0900_0930.csv,778,177.26928181066222,228.52967914438503,0.16944344349449128,0.22849732620320856,,,,,,
