model,domain,sample_index,horizon_s,target,MAE,RMSE,source_file,start,latency_mean_ms,latency_p95_ms,aoi_mean_s,aoi_p95_s,packet_loss_mean,jitter_mean_ms,channel_busy_mean_pct,throughput_mean_bps,rsrp_mean_dbm,sinr_mean_db
historical_average,cicv5g,3,10,vehicle_count,1.3667420193863635,2.430282968811429,20181024_d10_0830_0900.csv,672,437.5434283682463,636.0143649193549,0.3033932933760698,0.43294894153225805,,,,,,
historical_average,cicv5g,3,10,flow_proxy,15573.464072736382,23775.65081116536,20181024_d10_0830_0900.csv,672,437.5434283682463,636.0143649193549,0.3033932933760698,0.43294894153225805,,,,,,
historical_average,cicv5g,3,30,speed_mean_kmh,5.387818903564373,7.743471508623175,20181024_d10_0830_0900.csv,672,437.5434283682463,636.0143649193549,0.3033932933760698,0.43294894153225805,,,,,,
historical_average,cicv5g,3,30,vehicle_count,1.0975333657883497,2.0803516220118037,20181024_d10_0830_0900.csv,672,437.5434283682463,636.0143649193549,0.3033932933760698,0.43294894153225805,,,,,,
historical_average,cicv5g,3,30,flow_proxy,19067.576839952697,29614.34162472705,20181024_d10_0830_0900.csv,672,437.5434283682463,636.0143649193549,0.3033932933760698,0.43294894153225805,,,,,,
historical_average,cicv5g,4,5,speed_mean_kmh,5.538988847735808,8.112084678416606,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,5,vehicle_count,1.43218957141839,2.698833687459996,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,5,flow_proxy,17190.21843088578,29392.784436607362,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,10,speed_mean_kmh,5.140711892890192,7.375102887801431,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,10,vehicle_count,1.2981110918242194,2.229264250271722,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,10,flow_proxy,15664.586830551374,24788.42352383525,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,30,speed_mean_kmh,5.6066203800629,8.540229654073235,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,30,vehicle_count,1.2265913690376264,2.1536192561010274,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,4,30,flow_proxy,20309.401307381337,33287.65346587091,20181024_d10_0830_0900.csv,673,432.688811037443,636.0143649193549,0.3006016741477333,0.43294894153225805,,,,,,
historical_average,cicv5g,5,5,speed_mean_kmh,5.412055879610697,7.953165741481151,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,5,vehicle_count,1.3830092177523041,2.6396796025620013,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,5,flow_proxy,15539.56426547182,26299.675683317044,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,10,speed_mean_kmh,5.414096742942047,8.075892146144513,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,10,vehicle_count,1.3162294171061046,2.219745039001739,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,10,flow_proxy,17177.958269675313,25202.58306076857,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,30,speed_mean_kmh,5.047323238697162,7.337576952421385,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,30,vehicle_count,1.102301329774887,1.9681571123423205,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,5,30,flow_proxy,19689.943422669807,31762.73096975047,20181024_d10_0830_0900.csv,674,427.6108104432659,636.0143649193549,0.29766730100453664,0.43294894153225805,,,,,,
historical_average,cicv5g,6,5,speed_mean_kmh,4.7965853695685245,6.974592965666835,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,5,vehicle_count,1.4161186712090184,2.6366204862563256,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,5,flow_proxy,17451.674460856953,28904.57700022142,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,10,speed_mean_kmh,5.520402314041626,8.49593308797274,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,10,vehicle_count,1.2987000711963304,2.1662148611038448,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,10,flow_proxy,17359.652892655755,26669.091821748418,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,30,speed_mean_kmh,4.705817846513874,6.845421123637845,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,30,vehicle_count,1.2085431977645396,2.1051053035868637,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,6,30,flow_proxy,19703.684603114772,33289.449402364575,20181024_d10_0830_0900.csv,675,421.3090033942815,630.7923753665689,0.2939171815302236,0.4235200100806451,,,,,,
historical_average,cicv5g,7,5,speed_mean_kmh,5.399488972978165,7.755151174430206,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,5,vehicle_count,1.4257808748529983,2.6389198681142516,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,5,flow_proxy,18299.88788660675,29293.016579904666,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,10,speed_mean_kmh,5.215629607611057,7.5290530778771725,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,10,vehicle_count,1.31171385523796,2.229421436434115,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,10,flow_proxy,17883.156867026246,26561.54932739554,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,30,speed_mean_kmh,4.577532114915539,6.520828151270176,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,30,vehicle_count,1.1976749962205973,2.1045289615306486,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,7,30,flow_proxy,19960.494607447723,33371.860957253,20181024_d10_0830_0900.csv,676,415.1848098458944,626.349853372434,0.2903124196254616,0.42220478830645164,,,,,,
historical_average,cicv5g,8,5,speed_mean_kmh,5.308211563021239,7.577504741248622,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,5,vehicle_count,1.3667420193863635,2.430282968811429,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,5,flow_proxy,15573.464072736382,23775.65081116536,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,10,speed_mean_kmh,5.423665330948696,7.955005256304327,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,10,vehicle_count,1.4544868676250884,2.387832144403397,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,10,flow_proxy,18824.35347163502,28006.26425955761,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,30,speed_mean_kmh,5.104582959279748,7.438545621650119,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,30,vehicle_count,1.2613135665628494,2.168990428585809,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,8,30,flow_proxy,18909.274814720047,31252.201722614795,20181024_d10_0830_0900.csv,677,409.69683636104594,626.349853372434,0.28716543414566365,0.41984897360703816,,,,,,
historical_average,cicv5g,9,5,speed_mean_kmh,5.140711892890192,7.375102887801431,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,5,vehicle_count,1.2981110918242194,2.229264250271722,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,5,flow_proxy,15664.586830551374,24788.42352383525,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,10,speed_mean_kmh,5.017960746046822,7.2656797801360895,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,10,vehicle_count,1.5255017395247235,2.411901264232019,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,10,flow_proxy,18918.01541251857,29926.230936960103,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,30,speed_mean_kmh,4.4629580443083,6.5238757343470155,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,30,vehicle_count,1.2150781301964264,2.1877014662622782,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,9,30,flow_proxy,16849.29935709569,29282.622281565335,20181024_d10_0830_0900.csv,678,404.1702066567449,622.300606060606,0.2840549334736206,0.4185930303030303,,,,,,
historical_average,cicv5g,10,5,speed_mean_kmh,5.414096742942047,8.075892146144513,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,5,vehicle_count,1.3162294171061046,2.219745039001739,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,5,flow_proxy,17177.958269675313,25202.58306076857,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,10,speed_mean_kmh,4.9039259939704465,7.1674372647527695,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,10,vehicle_count,1.2013351335317464,2.067002181927292,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,10,flow_proxy,17208.250924259315,28173.86881887784,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,30,speed_mean_kmh,4.741093781130065,6.994453402020809,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,30,vehicle_count,1.3265788025873007,2.1997036000742733,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,10,30,flow_proxy,17750.827078882656,27855.04538549492,20181024_d10_0830_0900.csv,679,398.9738524900782,622.300606060606,0.2811669126402873,0.4185930303030303,,,,,,
historical_average,cicv5g,11,5,speed_mean_kmh,5.520402314041626,8.49593308797274,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,5,vehicle_count,1.2987000711963304,2.1662148611038448,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,5,flow_proxy,17359.652892655755,26669.091821748418,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,10,speed_mean_kmh,4.835266893890856,7.3779487169322895,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,10,vehicle_count,1.1573574962622948,2.047356016467951,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,10,flow_proxy,17184.54121884568,27352.613091087467,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,30,speed_mean_kmh,4.902832026209006,7.390006957197077,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,30,vehicle_count,1.395798664410624,2.2702669371629556,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,11,30,flow_proxy,16003.954310136389,27121.104088187327,20181024_d10_0830_0900.csv,680,393.51478438971975,612.5818181818181,0.27820210977290377,0.4147181818181818,,,,,,
historical_average,cicv5g,12,5,speed_mean_kmh,5.215629607611057,7.5290530778771725,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,5,vehicle_count,1.31171385523796,2.229421436434115,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,5,flow_proxy,17883.156867026246,26561.54932739554,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,10,speed_mean_kmh,5.365701076173225,8.639758138682915,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,10,vehicle_count,1.2777069829634211,2.1288401359189524,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,10,flow_proxy,16722.15782906927,26319.07842637631,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,30,speed_mean_kmh,5.5177594059957595,8.234015334713591,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,30,vehicle_count,1.547799121808663,2.509630536544188,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,12,30,flow_proxy,17755.55483956896,30449.235166535917,20181024_d10_0830_0900.csv,681,387.527410652346,579.6224431818181,0.2749435239143179,0.3744196022727272,,,,,,
historical_average,cicv5g,13,5,speed_mean_kmh,5.423665330948696,7.955005256304327,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,5,vehicle_count,1.4544868676250884,2.387832144403397,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,5,flow_proxy,18824.35347163502,28006.26425955761,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,10,speed_mean_kmh,5.138517653612385,8.194260191651738,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,10,vehicle_count,1.4192879895756279,2.295822556125618,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,10,flow_proxy,18023.744475806892,27839.340109360037,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,30,speed_mean_kmh,6.420160890070528,9.896151119108357,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,30,vehicle_count,1.6571261412133251,2.699550621831643,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,13,30,flow_proxy,17751.59414693774,28879.139386636827,20181024_d10_0830_0900.csv,682,381.3034523190127,569.2252083333333,0.2714747739143179,0.3652389583333333,,,,,,
historical_average,cicv5g,14,5,speed_mean_kmh,5.017960746046822,7.2656797801360895,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,5,vehicle_count,1.5255017395247235,2.411901264232019,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,5,flow_proxy,18918.01541251857,29926.230936960103,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,10,speed_mean_kmh,5.249619945056824,8.219563464522297,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,10,vehicle_count,1.4518925558447748,2.3998092586060826,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,10,flow_proxy,20477.88686800574,31549.157357113392,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,30,speed_mean_kmh,5.713450884745202,8.520531345600732,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,30,vehicle_count,1.685004788132767,2.801479603312897,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,14,30,flow_proxy,19607.912175956186,32019.825644115703,20181024_d10_0830_0900.csv,683,375.58981595537637,553.7883333333333,0.2682328547223987,0.35291476190476184,,,,,,
historical_average,cicv5g,15,5,speed_mean_kmh,4.9039259939704465,7.1674372647527695,20181024_d10_0830_0900.csv,684,369.3368019442978,538.0514705882352,0.26459870679147657,0.3515076190476191,,,,,,
historical_average,cicv5g,15,5,vehicle_count,1.2013351335317464,2.067002181927292,20181024_d10_0830_0900.csv,684,369.3368019442978,538.0514705882352,0.26459870679147657,0.3515076190476191,,,,,,
historical_average,cicv5g,15,5,flow_proxy,17208.250924259315,28173.86881887784,20181024_d10_0830_0900.csv,684,369.3368019442978,538.0514705882352,0.26459870679147657,0.3515076190476191,,,,,,
historical_average,cicv5g,15,10,speed_mean_kmh,5.655305071214007,9.315415575157147,20181024_d10_0830_0900.csv,684,369.3368019442978,538.0514705882352,0.26459870679147657,0.3515076190476191,,,,,,
historical_average,cicv5g,15,10,vehicle_count,1.4232145599252193,2.2881806289763147,20181024_d10_0830_0900.csv,684,369.3368019442978,538.0514705882352,0.26459870679147657,0.3515076190476191,,,,,,
